MonthYear,EventCode,N_events
201106,110,133
201106,050,43
201106,0332,2
201106,1246,3
201106,082,4
201106,194,223
201106,161,11
201106,020,711
201106,100,77
201106,1053,15
201107,0841,44
201107,1123,23
201107,139,4
201107,193,217
201107,1411,9
201107,1043,4
201107,0332,1
201107,022,15
201107,174,9
201107,081,3
201107,055,1
201107,0334,1
201107,0241,7
201107,161,4
201107,100,50
201107,044,7
201107,010,478
201107,073,16
201107,1712,4
201107,1723,2
201107,1243,2
201107,056,1
201107,080,49
201107,1822,7
201107,031,3
201107,075,27
201107,060,25
201107,090,43
201107,1721,21
201107,0256,3
201107,046,226
201107,0253,4
201107,032,13
201107,0311,2
201107,035,4
201107,026,65
201107,053,5
201107,0874,20
201107,1383,1
201107,037,3
201107,033,2
201107,138,41
201107,061,18
201107,052,1
201107,0831,59
201107,070,20
201107,1823,2
201107,1384,3
201107,0331,2
201107,028,1
201107,150,1
201107,1044,3
201107,120,174
201107,113,1
201107,1831,7
201107,1124,23
201107,191,6
201107,142,1
201107,0233,2
201107,112,172
201107,041,18
201107,018,8
201107,170,6
201107,115,1
201107,1121,1
201107,015,54
201107,1722,1
201107,172,51
201107,084,28
201107,093,4
201107,154,8
201107,0833,4
201107,012,105
201107,140,42
201107,173,193
201107,017,31
201107,110,105
201107,202,1
201107,020,402
201107,0871,7
201107,1821,6
201107,072,13
201107,0863,6
201107,130,91
201107,051,271
201107,192,28
201107,114,53
201107,011,6
201107,014,21
201107,0214,10
201107,057,45
201107,129,1
201107,133,3
201107,111,149
201107,040,394
201107,036,93
201107,013,84
201107,023,6
201107,062,20
201107,134,1
201107,071,15
201107,162,1
201107,180,65
201107,145,8
201107,185,8
201107,016,10
201107,027,11
201107,182,34
201107,151,2
201107,160,40
201107,042,427
201107,175,18
201107,141,248
201107,025,5
201107,043,463
201107,125,13
201107,195,142
201107,050,63
201107,164,2
201107,194,62
201107,030,74
201107,1014,4
201107,045,14
201107,1832,44
201107,186,21
201107,190,1150
201107,183,31
201107,143,1
201107,203,1
201107,181,21
201107,0244,4
201108,084,25
201108,139,5
201108,0874,34
201108,1312,2
201108,0356,5
201108,141,159
201108,185,6
201108,045,14
201108,017,13
201108,1044,1
201108,1723,6
201108,057,13
201108,0241,4
201108,012,85
201108,050,34
201108,161,1
201108,075,27
201108,1832,6
201108,1124,55
201108,170,3
201108,183,12
201108,1056,3
201108,175,9
201108,182,60
201108,014,17
201108,1411,12
201108,191,5
201108,026,16
201108,1014,4
201108,110,53
201108,061,12
201108,125,9
201108,180,76
201108,027,4
201108,181,7
201108,145,4
201108,160,34
201108,053,11
201108,016,39
201108,025,8
201108,1712,10
201108,087,6
201108,194,42
201108,044,7
201108,192,78
201108,1231,2
201108,1711,1
201108,173,57
201108,042,306
201108,0871,5
201108,150,2
201108,163,1
201108,0831,87
201108,112,89
201108,128,1
201108,0256,6
201108,1053,1
201108,062,15
201108,036,85
201108,111,126
201108,043,459
201108,011,16
201108,080,47
201108,040,194
201108,172,12
201108,013,64
201108,154,13
201108,070,15
201108,193,174
201108,201,2
201108,037,1
201108,1384,2
201108,030,44
201108,032,5
201108,056,7
201108,071,15
201108,022,6
201108,041,21
201108,1721,2
201108,1123,23
201108,114,10
201108,133,4
201108,190,1004
201108,195,61
201108,0311,2
201108,010,299
201108,140,22
201108,015,7
201108,031,6
201108,1831,8
201108,130,63
201108,138,23
201108,0833,1
201108,127,2
201108,051,193
201108,152,3
201108,020,252
201108,1246,1
201108,072,13
201108,0841,37
201108,046,124
201108,124,1
201108,142,1
201108,0332,3
201108,073,41
201108,202,1
201108,090,29
201108,186,8
201108,1041,1
201108,120,186
201108,018,10
201108,100,66
201108,060,24
201108,086,1
201109,1123,57
201109,012,115
201109,193,470
201109,141,353
201109,025,21
201109,111,188
201109,014,13
201109,090,34
201109,062,23
201109,112,170
201109,010,462
201109,143,3
201109,115,2
201109,0241,69
201109,083,4
201109,050,128
201109,013,100
201109,057,49
201109,196,6
201109,011,5
201109,173,87
201109,125,2
201109,043,673
201109,031,3
201109,128,49
201109,1246,1
201109,183,32
201109,1056,1
201109,185,4
201109,042,566
201109,045,16
201109,202,9
201109,186,38
201109,061,10
201109,139,7
201109,113,3
201109,0332,1
201109,1832,6
201109,0356,7
201109,170,33
201109,032,10
201109,130,77
201109,0863,1
201109,195,111
201109,1013,3
201109,0256,60
201109,1831,29
201109,194,55
201109,160,12
201109,0871,13
201109,1121,2
201109,1822,3
201109,070,29
201109,164,7
201109,030,75
201109,1384,6
201109,071,26
201109,1041,1
201109,092,1
201109,027,13
201109,161,9
201109,0333,1
201109,145,40
201109,1721,26
201109,026,28
201109,163,3
201109,053,5
201109,182,61
201109,114,9
201109,138,33
201109,181,28
201109,075,10
201109,1312,3
201109,080,89
201109,1124,13
201109,037,6
201109,018,8
201109,0873,1
201109,150,4
201109,1712,12
201109,0841,75
201109,023,1
201109,175,77
201109,191,3
201109,041,17
201109,110,106
201109,154,17
201109,172,22
201109,190,1711
201109,0874,40
201109,0331,2
201109,124,2
201109,100,75
201109,0341,1
201109,072,15
201109,051,294
201109,084,22
201109,035,1
201109,0234,12
201109,081,9
201109,0831,112
201109,060,78
201109,1243,1
201109,140,63
201109,192,100
201109,1711,2
201109,1411,20
201109,133,6
201109,020,348
201109,044,1
201109,022,9
201109,016,32
201109,131,1
201109,046,191
201109,180,46
201109,1383,2
201109,174,10
201109,036,85
201109,040,386
201109,017,36
201109,073,38
201109,120,263
201110,1831,15
201110,084,32
201110,160,14
201110,020,375
201110,196,2
201110,1041,11
201110,070,55
201110,142,1
201110,164,9
201110,1053,10
201110,057,25
201110,090,33
201110,071,23
201110,181,34
201110,192,23
201110,043,409
201110,046,122
201110,045,13
201110,023,4
201110,150,5
201110,1822,12
201110,0233,3
201110,060,29
201110,073,22
201110,1043,3
201110,1723,4
201110,173,155
201110,055,1
201110,106,6
201110,010,654
201110,019,1
201110,061,30
201110,0871,26
201110,110,122
201110,031,22
201110,129,7
201110,016,47
201110,022,11
201110,172,8
201110,100,80
201110,0841,59
201110,042,387
201110,075,16
201110,145,27
201110,1721,3
201110,114,19
201110,013,174
201110,190,1646
201110,1013,6
201110,050,31
201110,035,4
201110,017,21
201110,0253,4
201110,0874,3
201110,028,2
201110,143,2
201110,025,4
201110,193,299
201110,030,83
201110,0356,2
201110,015,14
201110,124,5
201110,140,60
201110,1312,3
201110,012,105
201110,127,2
201110,174,1
201110,1712,12
201110,026,14
201110,0231,6
201110,113,4
201110,1821,4
201110,112,134
201110,056,2
201110,125,6
201110,1123,82
201110,182,19
201110,141,429
201110,053,5
201110,0332,1
201110,152,20
201110,171,1
201110,185,1
201110,1384,4
201110,1056,3
201110,1124,19
201110,183,19
201110,018,23
201110,163,4
201110,162,4
201110,180,43
201110,138,40
201110,087,1
201110,195,121
201110,011,6
201110,0831,256
201110,0256,1
201110,194,64
201110,072,10
201110,080,73
201110,120,199
201110,186,89
201110,1233,2
201110,170,38
201110,092,2
201110,0214,11
201110,1411,40
201110,1383,1
201110,033,2
201110,036,119
201110,0241,20
201110,052,2
201110,051,331
201110,062,35
201110,191,2
201110,130,70
201110,037,3
201110,161,7
201110,041,17
201110,063,1
201110,175,41
201110,133,9
201110,1832,13
201110,1121,1
201110,040,367
201110,111,176
201110,128,5
201110,1014,1
201110,032,5
201110,014,20
201110,027,12
201110,154,14
201110,081,2
201111,174,3
201111,052,7
201111,1832,10
201111,182,13
201111,054,3
201111,128,4
201111,138,14
201111,050,77
201111,0231,1
201111,022,4
201111,0334,1
201111,1411,22
201111,0331,3
201111,037,10
201111,073,32
201111,011,1
201111,033,10
201111,191,10
201111,016,29
201111,164,8
201111,0233,8
201111,015,15
201111,031,19
201111,202,2
201111,124,6
201111,183,10
201111,133,2
201111,0213,1
201111,1246,1
201111,061,27
201111,114,15
201111,125,15
201111,055,1
201111,193,207
201111,083,1
201111,145,12
201111,115,1
201111,127,11
201111,100,64
201111,1831,1
201111,0253,2
201111,0311,7
201111,161,13
201111,173,168
201111,018,21
201111,032,14
201111,035,9
201111,190,816
201111,1041,2
201111,110,157
201111,1123,14
201111,045,63
201111,053,4
201111,1043,23
201111,186,28
201111,017,10
201111,075,3
201111,036,141
201111,071,15
201111,1822,7
201111,013,122
201111,025,10
201111,170,17
201111,112,110
201111,140,39
201111,027,2
201111,084,47
201111,1044,1
201111,192,31
201111,023,1
201111,070,26
201111,020,346
201111,056,2
201111,1013,2
201111,0874,18
201111,105,1
201111,090,42
201111,162,4
201111,1721,1
201111,046,122
201111,154,13
201111,1712,7
201111,014,34
201111,141,253
201111,175,17
201111,044,7
201111,040,288
201111,080,93
201111,195,24
201111,062,12
201111,172,5
201111,0873,3
201111,160,33
201111,0241,26
201111,1053,1
201111,150,6
201111,0234,2
201111,171,1
201111,041,10
201111,185,2
201111,120,168
201111,0841,273
201111,0214,8
201111,163,13
201111,0353,1
201111,042,401
201111,1124,20
201111,181,94
201111,012,59
201111,010,424
201111,139,1
201111,030,106
201111,1014,3
201111,0871,2
201111,026,25
201111,194,24
201111,0831,243
201111,130,39
201111,111,121
201111,043,439
201111,180,23
201111,057,227
201111,072,9
201111,051,247
201111,060,55
201112,192,6
201112,174,4
201112,072,16
201112,0241,4
201112,041,14
201112,037,2
201112,114,15
201112,013,75
201112,1821,5
201112,154,3
201112,050,23
201112,033,5
201112,1712,27
201112,0356,9
201112,140,15
201112,026,3
201112,055,9
201112,0811,8
201112,090,20
201112,110,61
201112,023,12
201112,185,3
201112,171,1
201112,141,272
201112,183,1
201112,163,5
201112,173,172
201112,195,6
201112,040,225
201112,022,7
201112,070,25
201112,0332,9
201112,052,2
201112,019,4
201112,0253,3
201112,015,1
201112,1822,1
201112,1043,1
201112,0256,8
201112,027,4
201112,010,299
201112,046,84
201112,051,135
201112,042,262
201112,017,15
201112,191,3
201112,0331,4
201112,1013,19
201112,057,52
201112,020,311
201112,085,2
201112,061,19
201112,1053,9
201112,0311,1
201112,112,117
201112,0871,12
201112,1711,2
201112,172,8
201112,1123,25
201112,075,6
201112,194,34
201112,138,2
201112,080,53
201112,193,204
201112,1383,5
201112,175,34
201112,182,45
201112,1014,3
201112,1041,2
201112,186,16
201112,152,4
201112,190,905
201112,181,9
201112,170,14
201112,062,22
201112,1313,1
201112,1411,3
201112,180,21
201112,133,47
201112,0312,8
201112,130,47
201112,160,24
201112,053,7
201112,100,55
201112,018,4
201112,082,2
201112,1056,1
201112,032,2
201112,0862,2
201112,0831,91
201112,036,144
201112,012,79
201112,030,35
201112,0353,4
201112,035,2
201112,1831,1
201112,043,343
201112,1124,7
201112,044,1
201112,111,112
201112,025,1
201112,128,5
201112,120,111
201112,060,62
201112,142,1
201112,011,7
201112,0874,19
201112,084,45
201112,031,9
201112,071,12
201112,145,12
201112,0341,2
201112,139,1
201112,0214,3
201112,1044,1
201112,143,11
201112,0841,40
201112,016,4
201112,0872,1
201112,045,31
201112,073,13
201112,014,46
201201,1411,1
201201,043,431
201201,0233,4
201201,125,1
201201,131,2
201201,192,102
201201,1711,4
201201,174,1
201201,010,407
201201,0341,1
201201,020,263
201201,033,33
201201,170,9
201201,023,5
201201,0234,18
201201,1014,2
201201,025,1
201201,071,15
201201,138,10
201201,056,26
201201,113,8
201201,084,45
201201,022,12
201201,017,33
201201,1123,18
201201,027,5
201201,014,40
201201,182,41
201201,194,34
201201,1712,11
201201,195,42
201201,128,9
201201,044,14
201201,075,7
201201,139,3
201201,1723,1
201201,133,8
201201,175,13
201201,091,4
201201,061,4
201201,041,8
201201,045,9
201201,0311,13
201201,028,3
201201,1053,25
201201,193,98
201201,013,99
201201,1013,23
201201,100,57
201201,086,1
201201,0833,1
201201,070,50
201201,161,40
201201,073,13
201201,184,4
201201,154,1
201201,060,70
201201,111,60
201201,1721,1
201201,046,159
201201,052,4
201201,015,1
201201,171,16
201201,031,6
201201,051,271
201201,0874,12
201201,141,207
201201,030,42
201201,180,44
201201,185,1
201201,057,32
201201,0241,10
201201,042,935
201201,012,84
201201,0231,4
201201,130,46
201201,1384,7
201201,081,4
201201,172,36
201201,050,49
201201,1124,9
201201,1043,1
201201,163,2
201201,145,8
201201,093,4
201201,191,15
201201,120,114
201201,040,299
201201,055,29
201201,1822,7
201201,018,2
201201,026,13
201201,036,283
201201,090,35
201201,160,35
201201,0841,105
201201,0356,13
201201,173,95
201201,0243,2
201201,1211,2
201201,110,69
201201,074,2
201201,080,63
201201,112,138
201201,150,1
201201,072,23
201201,035,4
201201,186,20
201201,190,734
201201,1056,1
201201,143,15
201201,181,71
201201,140,24
201201,0831,130
201201,164,2
201201,063,5
201201,011,4
201201,114,22
201201,1831,4
201201,016,9
201201,127,1
201202,057,38
201202,195,14
201202,026,23
201202,192,24
201202,1041,6
201202,030,127
201202,1823,5
201202,031,1
201202,1312,15
201202,141,255
201202,133,5
201202,073,25
201202,194,44
201202,130,55
201202,012,86
201202,1384,4
201202,1411,2
201202,070,37
201202,0331,1
201202,1013,4
201202,1044,2
201202,100,42
201202,134,2
201202,044,14
201202,143,40
201202,084,28
201202,018,4
201202,131,2
201202,055,5
201202,045,49
201202,0231,3
201202,075,2
201202,017,57
201202,081,1
201202,173,98
201202,111,91
201202,0841,110
201202,0241,13
201202,180,44
201202,014,161
201202,152,4
201202,145,16
201202,0234,1
201202,150,6
201202,0873,2
201202,138,23
201202,071,19
201202,035,6
201202,041,9
201202,040,293
201202,024,2
201202,114,14
201202,020,324
201202,124,6
201202,1711,8
201202,1123,32
201202,037,1
201202,092,1
201202,027,1
201202,1043,1
201202,163,36
201202,1053,1
201202,174,13
201202,161,2
201202,0831,119
201202,186,67
201202,056,3
201202,1832,35
201202,032,14
201202,0874,37
201202,062,2
201202,1121,1
201202,190,599
201202,175,9
201202,185,2
201202,072,2
201202,1831,18
201202,036,110
201202,154,5
201202,142,21
201202,160,19
201202,125,9
201202,046,222
201202,1712,11
201202,052,6
201202,042,484
201202,043,631
201202,1822,2
201202,0353,3
201202,113,4
201202,033,10
201202,053,7
201202,120,95
201202,1125,4
201202,1124,21
201202,110,74
201202,016,6
201202,170,7
201202,011,10
201202,061,9
201202,182,21
201202,193,178
201202,051,290
201202,183,25
201202,060,57
201202,191,1
201202,082,5
201202,1723,5
201202,050,33
201202,171,8
201202,140,17
201202,172,9
201202,013,154
201202,164,3
201202,1313,3
201202,0332,1
201202,022,9
201202,181,16
201202,015,14
201202,0334,1
201202,080,66
201202,0311,1
201202,0871,4
201202,090,48
201202,112,82
201202,010,445
201203,1013,8
201203,045,8
201203,110,71
201203,192,39
201203,044,3
201203,161,5
201203,0833,2
201203,1723,2
201203,027,3
201203,143,4
201203,023,27
201203,026,28
201203,1832,11
201203,050,40
201203,1044,9
201203,0841,65
201203,1712,9
201203,195,178
201203,181,219
201203,171,8
201203,1123,34
201203,020,216
201203,1122,5
201203,194,51
201203,014,16
201203,061,11
201203,032,3
201203,1831,36
201203,140,10
201203,183,19
201203,0233,3
201203,051,207
201203,1233,2
201203,162,1
201203,054,2
201203,1014,2
201203,152,33
201203,075,7
201203,131,6
201203,1041,1
201203,112,154
201203,123,1
201203,080,50
201203,154,4
201203,012,103
201203,055,2
201203,084,51
201203,133,2
201203,041,15
201203,030,41
201203,0874,10
201203,100,56
201203,033,10
201203,073,28
201203,0311,2
201203,138,57
201203,1043,3
201203,018,8
201203,160,17
201203,1821,2
201203,1711,6
201203,190,1081
201203,017,19
201203,130,52
201203,185,1
201203,1053,39
201203,071,18
201203,057,33
201203,010,562
201203,151,5
201203,1121,8
201203,111,132
201203,142,2
201203,074,1
201203,120,75
201203,0332,3
201203,172,18
201203,1822,16
201203,0253,8
201203,114,20
201203,040,480
201203,150,6
201203,043,431
201203,1124,8
201203,072,25
201203,042,346
201203,064,10
201203,0831,55
201203,173,181
201203,090,51
201203,035,3
201203,060,109
201203,0234,1
201203,202,2
201203,191,1
201203,182,22
201203,180,90
201203,031,1
201203,125,11
201203,170,3
201203,013,105
201203,046,373
201203,193,351
201203,016,26
201203,0353,1
201203,062,21
201203,1384,1
201203,070,51
201203,015,41
201203,163,15
201203,036,110
201203,141,128
201203,0863,1
201203,025,5
201203,0356,3
201203,186,30
201204,1053,21
201204,032,3
201204,018,16
201204,031,2
201204,127,8
201204,0874,20
201204,1041,23
201204,084,89
201204,110,75
201204,086,1
201204,102,1
201204,042,379
201204,182,24
201204,027,3
201204,114,2
201204,040,302
201204,072,29
201204,0353,7
201204,0211,6
201204,036,101
201204,071,12
201204,074,6
201204,1124,31
201204,1411,5
201204,052,1
201204,087,12
201204,053,4
201204,191,8
201204,060,62
201204,1121,4
201204,0332,1
201204,011,3
201204,045,15
201204,150,8
201204,012,88
201204,174,15
201204,050,73
201204,017,14
201204,1721,2
201204,1822,1
201204,043,383
201204,013,101
201204,120,131
201204,202,1
201204,0331,1
201204,063,8
201204,122,4
201204,0311,2
201204,0214,1
201204,1712,24
201204,133,11
201204,033,1
201204,124,1
201204,022,2
201204,046,232
201204,161,3
201204,041,7
201204,030,50
201204,070,23
201204,139,1
201204,1123,74
201204,025,2
201204,1831,9
201204,014,11
201204,186,43
201204,073,11
201204,080,61
201204,057,18
201204,152,12
201204,0356,1
201204,0831,77
201204,180,114
201204,143,7
201204,056,1
201204,194,30
201204,128,7
201204,1383,3
201204,195,172
201204,0871,9
201204,1711,18
201204,044,7
201204,138,41
201204,0341,1
201204,023,4
201204,026,10
201204,162,1
201204,154,15
201204,1014,2
201204,130,64
201204,183,14
201204,020,132
201204,160,5
201204,061,23
201204,062,22
201204,090,42
201204,170,3
201204,0841,67
201204,185,2
201204,141,113
201204,112,106
201204,037,2
201204,100,141
201204,019,4
201204,192,77
201204,064,2
201204,145,15
201204,010,598
201204,193,183
201204,016,13
201204,051,217
201204,173,135
201204,111,91
201204,015,24
201204,1044,8
201204,172,9
201204,125,4
201204,181,137
201204,0233,4
201204,190,1392
201204,140,7
201205,183,33
201205,0214,5
201205,053,3
201205,070,69
201205,0831,68
201205,143,1
201205,180,147
201205,057,43
201205,1721,7
201205,062,47
201205,170,4
201205,086,3
201205,040,427
201205,031,7
201205,012,118
201205,0833,2
201205,050,46
201205,0331,4
201205,075,13
201205,1831,85
201205,1013,5
201205,172,22
201205,160,36
201205,039,2
201205,0234,1
201205,064,3
201205,030,130
201205,140,4
201205,1014,5
201205,195,307
201205,020,349
201205,045,14
201205,1821,13
201205,073,17
201205,0841,48
201205,191,2
201205,0872,1
201205,110,200
201205,072,33
201205,133,2
201205,145,5
201205,144,2
201205,011,1
201205,194,99
201205,010,683
201205,1044,2
201205,181,130
201205,044,34
201205,0871,17
201205,0231,4
201205,085,2
201205,192,92
201205,015,40
201205,120,69
201205,127,18
201205,185,1
201205,151,1
201205,022,3
201205,0241,4
201205,090,74
201205,1832,11
201205,174,20
201205,111,103
201205,142,1
201205,175,23
201205,139,1
201205,171,6
201205,017,60
201205,042,374
201205,051,288
201205,114,26
201205,1043,20
201205,1123,33
201205,112,109
201205,131,7
201205,113,7
201205,141,83
201205,130,83
201205,1384,13
201205,1246,2
201205,046,226
201205,1723,1
201205,0211,2
201205,0874,13
201205,190,1774
201205,071,49
201205,152,2
201205,115,1
201205,080,105
201205,026,24
201205,124,5
201205,060,122
201205,025,10
201205,164,2
201205,154,19
201205,013,203
201205,023,4
201205,100,66
201205,1121,2
201205,0253,2
201205,014,32
201205,016,5
201205,182,81
201205,1124,40
201205,0256,1
201205,052,5
201205,1823,3
201205,138,99
201205,163,2
201205,084,77
201205,056,7
201205,128,10
201205,061,18
201205,186,35
201205,033,52
201205,173,214
201205,041,13
201205,202,4
201205,036,111
201205,1822,3
201205,125,8
201205,019,1
201205,1041,1
201205,1383,40
201205,161,13
201205,0311,3
201205,1712,7
201205,087,3
201205,032,3
201205,150,5
201205,043,537
201205,193,162
201205,063,2
201205,018,9
201206,1831,39
201206,193,79
201206,145,1
201206,1056,1
201206,041,5
201206,192,299
201206,086,3
201206,051,204
201206,090,39
201206,125,6
201206,175,17
201206,173,70
201206,0332,3
201206,194,13
201206,015,14
201206,180,42
201206,0256,1
201206,154,7
201206,130,45
201206,013,116
201206,1723,1
201206,110,70
201206,183,27
201206,161,2
201206,042,267
201206,1041,8
201206,1384,11
201206,1711,6
201206,170,3
201206,016,8
201206,036,66
201206,010,468
201206,043,242
201206,112,170
201206,060,80
201206,150,14
201206,023,5
201206,128,8
201206,0871,3
201206,141,61
201206,152,2
201206,1712,22
201206,191,4
201206,011,8
201206,035,5
201206,073,32
201206,142,1
201206,120,71
201206,182,21
201206,1246,1
201206,1124,4
201206,014,16
201206,050,32
201206,174,4
201206,0253,4
201206,072,5
201206,017,7
201206,1044,10
201206,0874,65
201206,087,4
201206,1823,3
201206,115,2
201206,044,21
201206,171,1
201206,0213,1
201206,045,10
201206,071,30
201206,022,4
201206,030,75
201206,1312,3
201206,075,3
201206,0841,33
201206,061,11
201206,025,1
201206,202,26
201206,084,28
201206,1822,4
201206,040,252
201206,057,34
201206,1832,9
201206,012,66
201206,190,1126
201206,020,169
201206,1123,48
201206,018,14
201206,113,1
201206,111,92
201206,181,34
201206,026,3
201206,081,1
201206,0831,60
201206,027,2
201206,138,20
201206,046,116
201206,033,9
201206,166,13
201206,1053,3
201206,080,114
201206,114,9
201206,195,100
201206,186,54
201206,070,61
201206,032,1
201206,0333,3
201206,100,47
201206,160,23
201206,162,1
201206,172,14
201206,1121,3
201206,062,32
201207,140,2
201207,1053,25
201207,100,46
201207,129,1
201207,202,4
201207,033,1
201207,193,91
201207,055,4
201207,0833,2
201207,031,2
201207,053,2
201207,143,2
201207,012,54
201207,090,83
201207,062,17
201207,042,222
201207,0874,2
201207,0861,6
201207,010,339
201207,163,1
201207,181,158
201207,161,14
201207,023,6
201207,180,17
201207,192,38
201207,1123,8
201207,184,1
201207,0873,1
201207,0241,1
201207,120,41
201207,1043,2
201207,061,26
201207,073,68
201207,084,69
201207,022,1
201207,115,4
201207,070,44
201207,044,10
201207,036,51
201207,145,5
201207,1712,8
201207,1821,1
201207,175,17
201207,037,3
201207,071,20
201207,1383,2
201207,050,66
201207,141,108
201207,025,7
201207,072,9
201207,0863,1
201207,015,32
201207,182,20
201207,027,1
201207,138,24
201207,1246,1
201207,194,26
201207,171,2
201207,125,1
201207,195,35
201207,080,38
201207,041,14
201207,185,1
201207,014,26
201207,016,26
201207,130,39
201207,017,22
201207,172,6
201207,152,11
201207,0333,1
201207,045,20
201207,051,175
201207,011,13
201207,131,1
201207,021,1
201207,1411,2
201207,174,7
201207,081,2
201207,054,10
201207,1312,1
201207,166,8
201207,150,7
201207,183,23
201207,013,90
201207,153,1
201207,032,2
201207,173,189
201207,124,4
201207,0253,13
201207,035,7
201207,086,1
201207,026,5
201207,0871,2
201207,1125,1
201207,110,44
201207,186,57
201207,018,9
201207,1831,47
201207,111,102
201207,0311,7
201207,114,16
201207,160,12
201207,057,51
201207,154,5
201207,1832,6
201207,0841,90
201207,040,312
201207,075,14
201207,1822,7
201207,112,119
201207,046,154
201207,0331,2
201207,020,244
201207,060,38
201207,1124,4
201207,122,17
201207,043,241
201207,030,31
201207,190,492
201207,0353,4
201207,0831,20
201208,075,2
201208,1822,6
201208,016,15
201208,122,4
201208,055,1
201208,144,13
201208,140,1
201208,040,159
201208,191,2
201208,010,295
201208,128,1
201208,100,45
201208,0234,3
201208,023,10
201208,161,9
201208,183,9
201208,0233,4
201208,053,2
201208,0873,2
201208,0213,8
201208,195,22
201208,112,107
201208,163,1
201208,1121,8
201208,054,1
201208,0241,1
201208,160,12
201208,173,175
201208,194,45
201208,185,5
201208,046,83
201208,1043,2
201208,0211,1
201208,145,4
201208,062,4
201208,143,1
201208,182,17
201208,0356,1
201208,015,15
201208,013,67
201208,012,66
201208,064,4
201208,1053,7
201208,125,6
201208,041,2
201208,091,3
201208,051,131
201208,018,15
201208,037,1
201208,043,176
201208,181,67
201208,1125,1
201208,1723,1
201208,172,15
201208,1124,12
201208,052,1
201208,190,552
201208,162,2
201208,174,1
201208,071,20
201208,0353,1
201208,0874,11
201208,050,44
201208,0831,34
201208,186,24
201208,063,5
201208,057,80
201208,1014,1
201208,110,79
201208,033,1
201208,1711,1
201208,1712,9
201208,073,27
201208,111,76
201208,017,12
201208,141,44
201208,0311,4
201208,1044,2
201208,042,144
201208,084,67
201208,011,14
201208,031,9
201208,193,78
201208,1832,1
201208,1243,11
201208,154,6
201208,060,66
201208,0841,55
201208,114,22
201208,070,34
201208,014,14
201208,026,7
201208,1123,32
201208,072,17
201208,180,18
201208,061,19
201208,138,35
201208,025,3
201208,030,26
201208,081,1
201208,1831,53
201208,0862,2
201208,130,23
201208,171,2
201208,192,35
201208,090,39
201208,036,52
201208,1246,2
201208,020,122
201208,152,5
201208,127,1
201208,080,77
201208,0231,2
201208,0871,2
201208,166,6
201208,120,81
201208,022,1
201209,040,357
201209,1124,21
201209,0356,7
201209,023,1
201209,1832,31
201209,0841,42
201209,171,13
201209,1014,37
201209,1013,2
201209,020,249
201209,015,26
201209,094,2
201209,193,136
201209,042,420
201209,072,21
201209,194,54
201209,061,11
201209,063,1
201209,195,105
201209,037,1
201209,025,4
201209,160,21
201209,202,1
201209,080,71
201209,044,17
201209,1831,9
201209,1312,10
201209,017,36
201209,175,175
201209,0871,11
201209,190,1390
201209,0831,20
201209,185,6
201209,0873,3
201209,054,24
201209,186,78
201209,062,9
201209,045,6
201209,033,17
201209,060,77
201209,125,11
201209,138,77
201209,1712,5
201209,036,109
201209,141,384
201209,1822,4
201209,1384,20
201209,152,16
201209,163,3
201209,183,11
201209,064,2
201209,164,1
201209,014,24
201209,1041,2
201209,055,77
201209,057,28
201209,011,4
201209,043,379
201209,0332,10
201209,127,1
201209,114,31
201209,1721,14
201209,131,6
201209,0253,2
201209,073,32
201209,013,102
201209,142,10
201209,0334,5
201209,112,149
201209,172,32
201209,1821,1
201209,075,1
201209,030,61
201209,0833,4
201209,0353,1
201209,150,39
201209,145,206
201209,128,43
201209,026,10
201209,192,24
201209,086,1
201209,181,6
201209,032,11
201209,182,54
201209,124,1
201209,1053,3
201209,0311,2
201209,100,66
201209,0862,1
201209,153,6
201209,133,1
201209,022,15
201209,134,5
201209,1711,2
201209,090,65
201209,070,48
201209,111,343
201209,110,162
201209,1123,57
201209,1383,24
201209,0333,3
201209,143,5
201209,012,66
201209,1044,2
201209,081,2
201209,041,12
201209,016,35
201209,144,2
201209,191,13
201209,0874,9
201209,140,24
201209,092,3
201209,1411,6
201209,018,22
201209,174,16
201209,180,46
201209,027,4
201209,010,396
201209,046,288
201209,050,26
201209,0234,1
201209,051,202
201209,0233,2
201209,130,65
201209,0231,3
201209,154,9
201209,120,125
201209,071,33
201209,173,146
201209,161,51
201209,084,34
201210,072,21
201210,0241,1
201210,100,21
201210,186,115
201210,011,5
201210,081,1
201210,091,1
201210,130,40
201210,150,3
201210,026,7
201210,141,23
201210,055,1
201210,0831,12
201210,061,14
201210,195,24
201210,0233,1
201210,1821,7
201210,110,73
201210,152,4
201210,1831,21
201210,180,13
201210,0833,1
201210,125,5
201210,190,512
201210,1043,1
201210,1822,1
201210,033,1
201210,084,18
201210,113,6
201210,102,2
201210,0256,2
201210,0874,4
201210,014,3
201210,145,1
201210,054,8
201210,133,3
201210,166,1
201210,175,6
201210,1384,2
201210,143,1
201210,138,20
201210,043,265
201210,022,12
201210,032,1
201210,044,1
201210,010,312
201210,1711,1
201210,154,5
201210,1121,3
201210,060,80
201210,030,46
201210,163,9
201210,080,63
201210,012,62
201210,112,141
201210,1241,1
201210,020,150
201210,071,25
201210,194,27
201210,114,13
201210,042,245
201210,0871,5
201210,182,5
201210,1125,2
201210,036,50
201210,183,28
201210,170,1
201210,0841,35
201210,193,145
201210,196,1
201210,161,12
201210,016,17
201210,0311,3
