MonthYear,EventCode,N_events
201105,1722,4
201105,1053,21
201105,026,20
201105,019,1
201105,180,156
201105,0353,1
201105,044,1
201105,056,1
201105,140,168
201105,141,509
201105,151,3
201105,0253,9
201105,0213,8
201105,174,23
201105,166,2
201105,0334,1
201105,126,1
201105,127,34
201105,093,1
201105,1243,1
201105,144,8
201105,1831,12
201105,053,14
201105,084,73
201105,134,6
201105,013,271
201105,082,5
201105,100,362
201105,138,110
201105,120,543
201105,193,662
201105,016,23
201105,0331,2
201105,071,87
201105,022,27
201105,160,73
201105,1712,3
201105,1124,39
201105,1312,2
201105,054,3
201105,170,13
201105,150,5
201105,018,19
201105,039,1
201105,075,10
201105,1041,26
201105,0233,6
201105,055,6
201105,1822,2
201105,0831,326
201105,164,11
201105,1044,9
201105,1043,19
201105,023,7
201105,154,43
201105,0873,2
201105,033,12
201105,114,16
201105,1821,1
201105,0214,2
201105,0311,2
201105,064,1
201105,052,2
201105,163,11
201105,1823,3
201105,111,326
201105,115,3
201105,192,153
201105,202,3
201105,060,110
201105,183,27
201105,012,370
201105,113,1
201105,0231,37
201105,184,2
201105,090,88
201105,0332,2
201105,017,16
201105,0871,54
201105,0256,18
201105,046,352
201105,072,45
201105,035,6
201105,087,12
201105,030,342
201105,172,70
201105,173,293
201105,1056,4
201105,041,149
201105,063,4
201105,152,5
201105,195,171
201105,032,65
201105,186,8
201105,015,17
201105,116,2
201105,1246,5
201105,025,45
201105,1711,4
201105,1832,9
201105,050,123
201105,133,24
201105,1123,48
201105,040,772
201105,020,963
201106,053,15
201106,120,388
201106,180,109
201106,1384,20
201106,154,58
201106,171,1
201106,023,1
201106,191,48
201106,046,505
201106,1711,4
201106,0871,17
201106,145,47
201106,011,10
201106,0233,2
201106,082,4
201106,015,49
201106,0311,3
201106,0356,19
201106,081,8
201106,021,1
201106,133,9
201106,1121,1
201106,181,75
201106,114,24
201106,0841,117
201106,035,17
201106,072,55
201106,037,1
201106,175,35
201106,140,162
201106,139,1
201106,026,80
201106,143,7
201106,0874,180
201106,107,3
201106,1832,23
201106,041,172
201106,0353,1
201106,152,1
201106,064,2
201106,0334,1
201106,093,1
201106,1043,1
201106,1383,7
201106,016,98
201106,151,16
201106,193,479
201106,042,1880
201106,173,348
201106,138,113
201106,1411,98
201106,129,4
201106,057,209
201106,075,26
201106,080,246
201106,092,7
201106,043,1622
201106,013,332
201106,134,1
201106,100,160
201106,185,6
201106,122,1
201106,164,3
201106,1124,57
201106,032,24
201106,086,6
201106,183,99
201106,150,25
201106,202,5
201106,039,5
201106,061,32
201106,124,7
201106,050,83
201106,163,1
201106,025,72
201106,166,7
201106,0863,2
201106,0211,1
201106,190,3343
201106,192,255
201106,110,234
201106,045,96
201106,1822,19
201106,052,2
201106,195,169
201106,074,5
201106,1246,4
201106,051,980
201106,125,41
201106,0256,37
201106,130,274
201106,0214,11
201106,1044,1
201106,036,647
201106,174,4
201106,162,7
201106,027,27
201106,014,74
201106,073,107
201106,060,150
201106,1041,7
201106,020,1248
201106,012,490
201106,186,15
201106,1053,17
201106,112,310
201106,087,7
201106,1831,3
201106,111,376
201106,090,90
201106,0831,207
201106,084,48
201106,170,25
201106,010,1509
201106,0333,18
201106,055,2
201106,172,37
201106,127,1
201106,141,640
201106,056,8
201106,182,229
201106,031,35
201106,1123,75
201106,201,2
201106,030,166
201106,115,2
201106,071,30
201106,062,66
201106,033,11
201106,128,11
201106,022,14
201106,161,101
201106,0241,68
201106,044,27
201106,0862,2
201106,017,6
201106,0332,4
201106,070,167
201106,040,1060
201106,194,342
201106,160,233
201106,1721,21
201106,018,10
201106,1712,27
201107,161,6
201107,1383,1
201107,032,34
201107,0332,2
201107,080,150
201107,0831,96
201107,031,8
201107,053,6
201107,041,36
201107,023,7
201107,018,28
201107,052,7
201107,150,9
201107,022,18
201107,0334,1
201107,141,396
201107,017,45
201107,0256,3
201107,172,93
201107,145,16
201107,1711,5
201107,193,310
201107,075,34
201107,071,34
201107,057,76
201107,012,192
201107,090,72
201107,1124,30
201107,1831,28
201107,036,228
201107,044,12
201107,046,433
201107,015,63
201107,154,16
201107,173,344
201107,1014,5
201107,013,146
201107,164,2
201107,0356,5
201107,020,637
201107,1411,28
201107,100,86
201107,0241,9
201107,115,1
201107,191,10
201107,138,56
201107,0871,9
201107,1722,1
201107,174,15
201107,175,33
201107,192,79
201107,125,13
201107,010,927
201107,0353,1
201107,025,5
201107,1044,3
201107,1822,7
201107,195,233
201107,0311,2
201107,194,103
201107,0214,10
201107,112,234
201107,202,1
201107,1823,2
201107,111,219
201107,050,105
201107,1384,3
201107,180,80
201107,120,220
201107,0331,5
201107,045,25
201107,183,31
201107,1832,88
201107,062,30
201107,042,903
201107,051,484
201107,056,1
201107,0244,4
201107,1041,8
201107,128,3
201107,170,8
201107,133,3
201107,033,4
201107,035,5
201107,1043,4
201107,151,2
201107,014,31
201107,0841,67
201107,182,70
201107,073,44
201107,162,1
201107,129,1
201107,0233,7
201107,081,4
201107,203,2
201107,181,36
201107,0863,6
201107,186,23
201107,1821,8
201107,061,29
201107,0253,12
201107,084,54
201107,142,5
201107,0833,4
201107,040,710
201107,140,79
201107,134,1
201107,070,62
201107,130,153
201107,060,65
201107,1123,41
201107,072,28
201107,190,1986
201107,026,77
201107,0874,31
201107,037,5
201107,113,1
201107,028,1
201107,139,4
201107,185,14
201107,030,281
201107,1241,2
201107,114,58
201107,011,10
201107,1721,23
201107,016,11
201107,160,63
201107,1723,2
201107,1243,3
201107,110,169
201107,055,2
201107,1121,5
201107,1246,1
201107,143,5
201107,0873,2
201107,1712,11
201107,093,4
201107,043,802
201107,027,14
201108,0356,5
201108,0874,37
201108,045,14
201108,0332,3
201108,051,349
201108,0831,96
201108,150,9
201108,1411,21
201108,138,30
201108,1384,2
201108,128,1
201108,130,78
201108,201,2
201108,011,19
201108,037,1
201108,012,146
201108,036,151
201108,133,6
201108,020,360
201108,1044,1
201108,072,18
201108,1312,2
201108,053,12
201108,015,12
201108,026,18
201108,010,536
201108,1723,6
201108,0871,8
201108,107,4
201108,070,27
201108,1721,2
201108,1711,11
201108,114,21
201108,061,30
201108,181,18
201108,075,46
201108,041,41
201108,163,1
201108,161,2
201108,1053,1
201108,074,11
201108,1121,1
201108,038,1
201108,060,49
201108,013,122
201108,142,1
201108,100,98
201108,085,2
201108,139,6
201108,064,4
201108,1831,24
201108,1041,2
201108,175,11
201108,0353,1
201108,112,155
201108,154,61
201108,073,56
201108,062,31
201108,143,3
201108,071,18
201108,080,138
201108,086,1
201108,0311,2
201108,1712,13
201108,1832,8
201108,191,7
201108,120,237
201108,174,8
201108,040,357
201108,084,45
201108,173,105
201108,030,65
201108,192,134
201108,027,4
201108,1014,5
201108,031,6
201108,018,19
201108,194,62
201108,190,1672
201108,017,26
201108,016,40
201108,0241,9
201108,1124,78
201108,125,9
201108,090,35
201108,044,11
201108,050,70
201108,124,4
201108,186,21
201108,0833,1
201108,140,29
201108,043,682
201108,160,39
201108,042,791
201108,193,229
201108,202,1
201108,0253,4
201108,0841,52
201108,1123,53
201108,145,16
201108,180,94
201108,183,29
201108,141,231
201108,1246,1
201108,025,28
201108,152,7
201108,014,19
201108,172,14
201108,046,232
201108,113,1
201108,110,89
201108,0331,4
201108,1231,2
201108,052,1
201108,087,7
201108,182,91
201108,056,7
201108,127,3
201108,170,17
201108,032,9
201108,022,15
201108,1056,3
201108,111,169
201108,0256,6
201108,185,9
201108,195,125
201108,057,28
201109,164,8
201109,017,48
201109,090,48
201109,174,11
201109,127,1
201109,085,2
201109,142,3
201109,1384,6
201109,133,7
201109,151,2
201109,070,50
201109,1246,1
201109,0331,2
201109,060,114
201109,180,76
201109,125,9
201109,074,8
201109,196,6
201109,023,1
201109,115,3
201109,054,3
201109,1822,3
201109,1312,3
201109,113,3
201109,175,110
201109,020,620
201109,042,1265
201109,0841,88
201109,041,30
201109,062,31
201109,092,4
201109,014,21
201109,025,57
201109,152,3
201109,114,22
201109,071,38
201109,0241,83
201109,1121,2
201109,057,101
201109,202,11
201109,183,71
201109,190,2915
201109,195,191
201109,0333,3
201109,128,53
201109,087,1
201109,1411,44
201109,172,35
201109,075,11
201109,080,162
201109,173,189
201109,161,12
201109,035,1
201109,192,211
201109,084,31
201109,018,33
201109,112,293
201109,145,76
201109,160,82
201109,032,12
201109,194,125
201109,1056,5
201109,0332,1
201109,040,659
201109,044,1
201109,027,34
201109,072,34
201109,1123,96
201109,033,4
201109,046,357
201109,031,6
201109,061,18
201109,170,62
201109,0842,1
201109,1712,20
201109,100,141
201109,1383,3
201109,0253,1
201109,0234,18
201109,0341,1
201109,181,47
201109,1831,37
201109,036,170
201109,130,168
201109,0874,64
201109,013,150
201109,182,85
201109,120,346
201109,056,1
201109,050,199
201109,0256,100
201109,111,300
201109,143,3
201109,030,132
201109,055,1
201109,010,864
201109,163,3
201109,110,187
201109,051,506
201109,1711,2
201109,150,7
201109,141,566
201109,022,13
201109,0356,7
201109,131,2
201109,138,61
201109,073,57
201109,0863,1
201109,0873,1
201109,083,4
201109,037,10
201109,1243,1
201109,162,8
201109,016,43
201109,1821,2
201109,0871,24
201109,1041,1
201109,139,7
201109,1124,20
201109,043,1076
201109,140,139
201109,1832,20
201109,1013,3
201109,015,3
201109,191,9
201109,081,9
201109,012,233
201109,186,53
201109,053,16
201109,011,8
201109,0214,2
201109,1721,27
201109,0831,156
201109,154,39
201109,185,9
201109,045,36
201109,193,664
201109,124,3
201109,1823,2
201109,026,44
201110,140,88
201110,112,218
201110,055,1
201110,0332,9
201110,053,12
201110,170,51
201110,052,5
201110,110,186
201110,1831,23
201110,064,4
201110,111,291
201110,180,62
201110,185,1
201110,193,436
201110,0241,42
201110,022,20
201110,062,46
201110,0233,9
201110,080,156
201110,090,72
201110,141,642
201110,150,10
201110,050,54
201110,100,166
201110,1721,6
201110,124,5
201110,130,131
201110,046,238
201110,045,19
201110,0356,4
201110,032,8
201110,084,61
201110,161,9
201110,056,2
201110,192,36
201110,152,35
201110,081,4
201110,182,43
201110,1121,1
201110,1711,1
201110,164,12
201110,154,23
201110,061,40
201110,057,52
201110,025,7
201110,1383,1
201110,183,34
201110,1712,33
201110,1013,6
201110,041,30
201110,1053,14
201110,1832,30
201110,173,306
201110,133,11
201110,043,748
201110,195,204
201110,020,598
201110,113,7
201110,145,45
201110,142,1
201110,1821,4
201110,175,72
201110,040,655
201110,194,113
201110,0871,40
201110,044,1
201110,0874,18
201110,1043,3
201110,162,6
201110,060,78
201110,035,7
201110,1014,1
201110,063,1
201110,202,10
201110,1041,29
201110,163,5
201110,082,3
201110,023,5
201110,0833,2
201110,1384,7
201110,0831,332
201110,0841,127
201110,129,41
201110,143,2
201110,114,40
201110,019,1
201110,196,2
201110,106,6
201110,186,107
201110,0353,2
201110,1233,2
201110,0253,6
201110,1312,3
201110,092,6
201110,127,4
201110,0234,7
201110,172,17
201110,036,222
201110,1411,59
201110,031,30
201110,1723,4
201110,138,73
201110,120,267
201110,0214,11
201110,128,9
201110,087,8
201110,051,643
201110,017,30
201110,075,20
201110,030,129
201110,072,28
201110,1123,115
201110,013,234
201110,012,189
201110,011,7
201110,1124,33
201110,016,66
201110,1056,4
201110,037,8
201110,033,3
201110,1122,5
201110,014,46
201110,1823,2
201110,191,8
201110,026,27
201110,070,76
201110,027,28
201110,174,8
201110,042,821
201110,160,21
201110,0231,6
201110,010,1056
201110,171,2
201110,1822,12
201110,181,41
201110,073,26
201110,151,1
201110,125,9
201110,071,31
201110,015,23
201110,018,26
201110,190,2599
201110,0256,3
201110,028,2
201111,173,285
201111,174,8
201111,145,24
201111,1711,2
201111,026,33
201111,150,11
201111,192,66
201111,090,85
201111,1043,24
201111,0231,1
201111,0831,323
201111,0311,8
201111,064,1
201111,202,5
201111,018,21
201111,023,1
201111,1014,4
201111,060,80
201111,1832,14
201111,170,72
201111,128,4
201111,183,18
201111,0233,8
201111,0353,4
201111,125,34
201111,083,1
201111,1121,1
201111,195,29
201111,1041,4
201111,019,3
201111,1053,1
201111,053,14
201111,0871,4
201111,010,708
201111,032,36
201111,011,4
201111,1013,3
201111,1411,27
201111,0253,2
201111,160,72
201111,161,31
201111,144,1
201111,110,227
201111,033,14
201111,175,26
201111,025,26
201111,194,54
201111,154,23
201111,171,1
201111,037,14
201111,036,241
201111,031,22
201111,142,1
201111,044,14
201111,100,113
201111,191,14
201111,131,4
201111,164,15
201111,0873,3
201111,190,1406
201111,185,2
201111,1246,1
201111,114,31
201111,115,2
201111,0214,8
201111,012,124
201111,093,3
201111,0841,362
201111,0213,1
201111,1721,1
201111,0874,27
201111,040,526
201111,124,6
201111,014,48
201111,055,2
201111,141,357
201111,050,156
201111,1123,27
201111,062,14
201111,127,18
201111,0331,3
201111,1124,38
201111,022,9
201111,0256,2
201111,172,5
201111,0234,2
201111,092,2
201111,1831,6
201111,043,784
201111,182,19
201111,071,26
201111,030,197
201111,057,358
201111,075,3
201111,186,39
201111,130,82
201111,061,52
201111,084,103
201111,046,240
201111,138,24
201111,020,581
201111,082,5
201111,052,20
201111,0356,7
201111,051,529
201111,193,382
201111,070,60
201111,180,33
201111,091,2
201111,016,38
201111,112,147
201111,015,15
201111,0241,32
201111,0334,2
201111,163,13
201111,120,304
201111,013,190
201111,111,174
201111,1822,7
201111,162,4
201111,035,25
201111,054,4
201111,133,2
201111,105,1
201111,045,97
201111,056,3
201111,073,36
201111,1821,1
201111,1044,1
201111,042,850
201111,181,136
201111,140,53
201111,027,9
201111,1712,8
201111,041,19
201111,017,24
201111,139,1
201111,080,168
201111,072,22
201112,015,7
201112,131,2
201112,023,13
201112,0241,4
201112,1014,5
201112,060,139
201112,1383,6
201112,172,22
201112,082,4
201112,0871,12
201112,027,6
201112,0332,9
201112,045,51
201112,025,6
201112,130,78
201112,114,51
201112,142,4
201112,026,11
201112,085,2
201112,055,10
201112,050,56
201112,195,21
201112,182,52
201112,020,450
201112,160,37
201112,128,8
201112,080,87
201112,084,61
201112,087,2
201112,052,4
201112,053,11
201112,1411,5
201112,0872,1
201112,0312,8
201112,031,19
201112,0253,3
201112,1013,27
201112,044,2
201112,0811,12
201112,043,578
201112,152,7
201112,1712,35
201112,012,178
201112,161,11
201112,019,4
201112,110,95
201112,133,52
201112,145,18
201112,017,23
201112,151,1
201112,139,1
201112,174,4
201112,163,5
201112,173,261
201112,018,10
201112,138,12
201112,071,23
201112,1711,3
201112,100,67
201112,181,27
201112,115,1
201112,185,5
201112,1124,7
201112,030,60
201112,1053,13
201112,111,176
201112,186,25
201112,170,22
201112,0831,148
201112,1822,2
201112,057,111
201112,1044,2
201112,073,20
201112,0862,2
201112,194,50
201112,016,8
201112,193,311
201112,1056,1
201112,164,2
201112,037,4
201112,0874,44
201112,1313,1
201112,011,21
201112,141,417
201112,022,8
201112,075,17
201112,0231,7
201112,042,633
201112,112,166
201112,154,7
201112,171,2
201112,062,42
201112,143,16
201112,0331,5
201112,120,139
201112,190,1526
201112,040,395
201112,192,22
201112,036,264
201112,072,28
201112,070,71
201112,124,11
201112,180,36
201112,0353,5
201112,033,18
201112,0234,2
201112,1041,2
201112,028,1
201112,051,307
201112,0841,58
201112,0233,10
201112,0356,20
201112,041,30
201112,061,36
201112,0311,1
201112,013,141
201112,035,2
201112,014,118
201112,0256,9
201112,175,60
201112,090,35
201112,0214,6
201112,1043,1
201112,183,2
201112,0341,2
201112,140,21
201112,010,518
201112,1831,1
201112,1123,29
201112,046,171
201112,032,8
201112,1821,7
201112,191,3
201112,196,1
201201,070,84
201201,046,295
201201,087,2
201201,163,2
201201,181,100
201201,154,1
201201,191,17
201201,017,46
201201,014,71
201201,025,1
201201,022,18
201201,202,2
201201,193,194
201201,174,3
201201,128,12
201201,0831,167
201201,0213,2
201201,171,17
201201,194,49
201201,192,242
201201,061,8
201201,074,2
201201,0241,14
201201,1411,1
201201,081,4
201201,100,106
201201,062,4
201201,086,6
201201,032,6
201201,056,48
201201,013,142
201201,051,484
201201,036,480
201201,139,3
201201,023,5
201201,075,13
201201,190,1270
201201,120,191
201201,010,646
201201,145,8
201201,050,111
201201,111,100
201201,143,18
201201,0231,10
201201,073,19
201201,1211,2
201201,0341,1
201201,1384,7
201201,1123,28
201201,112,182
201201,150,2
201201,093,4
201201,195,60
201201,030,68
201201,1013,39
201201,173,146
201201,131,2
201201,0874,36
201201,0311,18
201201,138,15
201201,091,4
201201,133,20
201201,162,2
201201,052,6
201201,161,40
201201,175,17
201201,041,16
201201,012,134
201201,057,56
201201,0841,151
201201,141,281
201201,110,90
201201,186,33
201201,016,32
201201,0353,3
201201,060,94
201201,180,54
201201,063,5
201201,044,28
201201,170,10
201201,127,1
201201,027,17
201201,092,2
201201,0873,7
201201,055,36
201201,026,17
201201,1711,5
201201,182,54
201201,1124,9
201201,053,4
201201,1053,36
201201,020,446
201201,1712,14
201201,114,37
201201,071,37
201201,164,2
201201,045,25
201201,040,521
201201,0872,1
201201,0243,18
201201,0833,2
201201,1043,1
201201,125,1
201201,0253,3
201201,072,23
201201,183,4
201201,042,1353
201201,172,68
201201,090,56
201201,184,4
201201,113,8
201201,1723,1
201201,018,3
201201,015,2
201201,0234,18
201201,028,3
201201,043,1233
201201,185,4
201201,080,98
201201,160,63
201201,1831,4
201201,031,6
201201,1056,2
201201,1014,2
201201,084,64
201201,140,36
201201,130,83
201201,0233,10
201201,054,3
201201,1822,11
201201,1721,1
201201,033,44
201201,035,9
201201,011,6
201201,0356,28
201202,043,1003
201202,164,3
201202,134,2
201202,010,849
201202,1723,5
201202,170,7
201202,035,6
201202,0356,2
201202,186,87
201202,046,385
201202,113,5
201202,031,3
201202,0334,1
201202,150,6
201202,014,214
201202,1712,19
201202,0234,1
201202,016,10
201202,033,18
201202,0874,51
201202,052,8
201202,143,51
201202,1125,4
201202,171,8
201202,174,15
201202,1124,35
201202,1123,91
201202,055,6
201202,080,100
201202,191,2
201202,1312,23
201202,057,59
201202,051,582
201202,120,179
201202,026,35
201202,111,131
201202,032,31
201202,127,3
201202,0231,3
201202,1041,7
201202,037,2
201202,018,12
201202,082,5
201202,194,84
201202,0311,10
201202,0873,2
201202,0214,1
201202,0331,1
201202,100,77
201202,1013,7
201202,073,32
201202,053,12
201202,061,48
201202,1044,7
201202,145,28
201202,133,5
201202,110,108
201202,0871,8
201202,140,20
201202,075,2
201202,011,21
201202,141,375
201202,062,4
201202,154,19
201202,0353,6
201202,152,5
201202,1411,2
201202,192,76
201202,1832,71
201202,1821,1
201202,193,286
201202,081,2
201202,012,125
201202,130,99
201202,084,61
201202,195,20
201202,175,20
201202,071,52
201202,1043,1
201202,050,61
201202,0841,177
201202,202,2
201202,034,3
201202,036,214
201202,090,69
201202,027,2
201202,185,2
201202,022,12
201202,020,529
201202,042,1090
201202,1121,1
201202,070,66
201202,023,1
201202,030,175
201202,183,73
201202,092,2
201202,072,12
201202,161,6
201202,0332,1
201202,180,78
201202,1384,4
201202,172,27
201202,013,230
201202,056,6
201202,138,49
201202,129,5
201202,017,71
201202,142,24
201202,160,30
201202,182,30
201202,044,30
201202,1383,6
201202,190,1209
201202,040,525
201202,1831,51
201202,0831,156
201202,163,41
201202,1711,13
201202,114,37
201202,1313,3
201202,041,18
201202,125,14
201202,060,127
201202,0241,17
201202,024,4
201202,1822,2
201202,045,69
201202,1823,9
201202,015,26
201202,173,201
201202,112,152
201202,1053,6
201202,181,37
201202,124,6
201202,131,2
201202,139,4
201202,166,2
201203,112,254
201203,054,2
201203,090,73
201203,0233,5
201203,163,20
201203,072,46
201203,1384,10
201203,027,3
201203,133,3
201203,152,34
201203,025,6
201203,063,3
201203,131,6
201203,074,2
201203,0253,15
201203,1121,8
201203,144,5
201203,071,41
201203,080,104
201203,130,131
201203,040,901
201203,151,5
201203,012,181
201203,045,15
201203,202,2
201203,113,1
201203,075,12
201203,055,3
201203,032,5
201203,173,327
201203,192,126
201203,0332,5
201203,1122,5
201203,017,36
201203,142,4
201203,0863,1
201203,195,226
201203,140,21
201203,171,10
201203,061,16
201203,018,14
201203,1243,1
201203,050,113
201203,1821,6
201203,1043,3
201203,026,34
201203,022,1
201203,044,3
201203,1832,16
201203,015,102
201203,0841,95
201203,046,724
201203,193,542
201203,031,6
201203,0214,2
201203,154,60
201203,1723,2
201203,062,35
201203,014,47
201203,1053,62
201203,053,4
201203,0231,2
201203,060,219
201203,073,43
201203,124,2
201203,128,2
201203,1041,10
201203,020,336
201203,0356,3
201203,170,5
201203,0833,2
201203,183,39
201203,181,316
201203,182,33
201203,1013,12
201203,190,1937
201203,0831,72
201203,023,32
201203,110,123
201203,084,81
201203,120,125
201203,0874,35
201203,016,42
201203,191,1
201203,175,2
201203,111,197
201203,123,1
201203,043,717
201203,138,69
201203,081,2
201203,125,19
201203,036,228
201203,1822,18
201203,013,179
201203,114,24
201203,185,6
201203,1831,87
201203,186,41
201203,010,1046
201203,150,10
201203,180,129
201203,041,27
201203,042,742
201203,033,47
201203,070,94
201203,0333,2
201203,0234,1
201203,143,9
201203,1044,16
201203,194,96
201203,1124,14
201203,160,29
201203,035,3
201203,100,101
201203,161,12
201203,1014,4
201203,011,12
201203,0353,8
201203,1712,33
201203,1411,4
201203,051,436
201203,174,2
201203,141,246
201203,1233,2
201203,1123,42
201203,030,79
201203,057,64
201203,0311,8
201203,1711,6
201203,162,1
201203,064,12
201203,172,21
201204,037,2
201204,1712,73
201204,111,128
201204,192,150
201204,1711,21
201204,036,172
201204,140,10
201204,041,14
201204,150,9
201204,080,109
201204,102,1
201204,053,5
201204,019,5
201204,174,42
201204,1383,6
201204,020,212
201204,130,120
201204,120,171
201204,195,242
201204,074,12
201204,030,105
201204,173,257
201204,134,1
201204,180,155
201204,033,5
201204,0211,6
201204,114,7
201204,090,71
201204,042,758
201204,060,152
201204,057,34
201204,0874,33
201204,084,151
201204,061,40
201204,160,33
201204,161,15
201204,191,12
201204,1123,98
201204,143,10
201204,044,9
201204,063,18
201204,141,154
201204,050,133
201204,1822,5
201204,045,26
201204,0871,23
201204,091,4
201204,127,10
201204,040,562
201204,152,14
201204,072,43
201204,1384,6
201204,172,13
201204,012,127
201204,1313,1
201204,0831,94
201204,051,448
201204,115,2
201204,163,2
201204,0256,3
201204,138,55
201204,0332,8
201204,1832,4
201204,0341,1
201204,112,153
201204,128,7
201204,0331,1
201204,1723,1
201204,1041,36
201204,015,33
201204,183,29
201204,124,1
201204,027,3
201204,071,31
201204,193,282
201204,1056,1
201204,194,54
201204,1243,3
201204,032,6
201204,122,15
201204,0233,4
201204,062,40
201204,113,1
201204,185,4
201204,1721,3
201204,022,4
201204,145,17
201204,014,25
201204,087,12
201204,0353,7
201204,139,2
201204,018,20
201204,190,2312
201204,013,166
201204,133,18
201204,026,10
201204,186,50
201204,125,5
201204,1411,12
201204,064,6
201204,170,3
201204,031,3
201204,171,3
201204,1124,58
201204,0214,1
201204,016,15
201204,011,6
201204,010,978
201204,1121,9
201204,1831,34
201204,035,10
201204,154,17
201204,073,20
201204,110,116
201204,0234,4
201204,070,36
201204,1053,27
201204,052,6
201204,0311,2
201204,1044,8
201204,0356,1
201204,023,4
201204,162,2
201204,100,197
201204,017,29
201204,056,1
201204,181,271
201204,182,38
201204,0841,142
201204,1014,3
201204,086,4
201204,046,421
201204,202,1
201204,025,4
201204,043,703
201205,019,1
201205,090,96
201205,1044,2
201205,0356,3
201205,1711,1
201205,050,104
201205,142,1
201205,125,9
201205,114,32
201205,191,5
201205,0873,10
201205,100,106
201205,0871,23
201205,010,1106
201205,1831,222
201205,018,30
201205,145,9
201205,044,56
201205,056,7
201205,013,271
201205,011,7
201205,1122,4
201205,0311,5
201205,025,14
201205,042,930
201205,140,18
201205,039,2
201205,190,2922
201205,041,24
201205,057,87
201205,060,241
201205,046,433
201205,1821,14
201205,202,6
201205,203,3
201205,150,7
201205,170,4
201205,144,5
201205,1121,2
201205,031,9
201205,0833,2
201205,152,3
201205,074,1
201205,1041,7
201205,093,2
201205,160,66
201205,1014,8
201205,052,8
201205,0214,7
201205,120,133
201205,0234,1
201205,183,68
201205,143,1
201205,1823,8
201205,012,238
201205,071,72
201205,1053,11
201205,0353,9
201205,113,7
201205,032,14
201205,163,5
201205,053,3
201205,0331,19
201205,172,46
201205,0231,6
201205,0256,1
201205,110,246
201205,063,6
201205,062,70
201205,085,2
201205,154,53
201205,194,200
201205,164,2
201205,073,41
201205,061,35
201205,127,20
201205,122,2
201205,192,178
201205,075,14
201205,026,32
201205,180,175
201205,1123,49
201205,045,28
201205,131,7
201205,040,803
201205,1822,5
201205,033,108
201205,1723,1
201205,084,157
201205,1712,39
201205,186,51
201205,0233,7
201205,022,12
201205,175,25
201205,0831,107
201205,023,6
201205,014,43
201205,070,138
201205,128,11
201205,1124,49
201205,043,847
201205,1721,7
201205,1013,6
201205,086,5
201205,124,6
201205,138,133
201205,161,18
201205,0253,17
201205,174,24
201205,1832,15
201205,171,6
201205,1246,3
201205,017,84
201205,133,2
201205,112,176
201205,0872,1
201205,015,60
201205,1384,13
201205,182,109
201205,185,1
201205,193,274
201205,181,205
201205,173,379
201205,141,133
201205,080,211
201205,0241,4
201205,051,539
201205,072,119
201205,020,622
201205,064,5
201205,139,1
201205,115,1
201205,107,2
201205,087,6
201205,0874,28
201205,195,415
201205,0211,2
201205,036,219
201205,1383,45
201205,0841,71
201205,130,191
201205,151,1
201205,1043,40
201205,030,177
201205,016,7
201205,111,225
201206,171,1
201206,035,6
201206,181,75
201206,161,2
201206,130,111
201206,145,4
201206,127,2
201206,030,93
201206,174,9
201206,0256,1
201206,1124,13
201206,013,161
201206,017,9
201206,023,7
201206,0213,1
201206,014,40
201206,0871,3
201206,112,215
201206,060,183
201206,052,1
201206,1044,11
201206,191,4
201206,090,60
201206,162,1
201206,0841,53
201206,1832,28
201206,193,109
201206,1312,4
201206,1014,2
201206,0831,87
201206,114,32
201206,057,72
201206,142,2
201206,120,115
201206,152,2
201206,053,1
201206,086,3
201206,150,14
201206,043,457
201206,075,3
201206,012,128
201206,091,2
201206,010,819
201206,1711,17
201206,0332,3
201206,1121,3
201206,160,40
201206,040,467
201206,087,4
201206,0813,1
201206,0874,124
201206,044,40
201206,111,125
201206,173,145
201206,1041,8
201206,1831,141
201206,070,96
201206,026,11
201206,0211,1
201206,0253,4
201206,1721,2
201206,0331,3
201206,041,10
201206,1053,4
201206,180,56
201206,185,1
201206,1384,13
201206,110,111
201206,071,44
201206,194,22
201206,202,26
201206,051,403
201206,018,19
201206,163,3
201206,129,1
201206,170,4
201206,011,10
201206,027,4
201206,0334,1
201206,0333,4
201206,128,9
201206,1723,1
201206,141,97
201206,166,13
201206,1822,4
201206,100,72
201206,1043,1
201206,122,1
201206,0353,1
201206,022,5
201206,050,54
201206,1712,41
201206,125,8
201206,1056,1
201206,081,3
201206,032,2
201206,0873,1
201206,061,26
201206,154,29
201206,033,13
201206,138,39
201206,073,42
201206,113,3
201206,045,17
201206,164,1
201206,186,92
201206,182,40
201206,0231,3
201206,080,308
201206,025,3
201206,1123,60
201206,072,14
201206,046,261
201206,195,143
201206,192,382
201206,036,146
201206,115,2
201206,042,503
201206,0356,2
201206,015,53
201206,175,17
201206,190,1876
201206,1246,1
201206,1823,3
201206,172,23
201206,084,64
201206,020,265
201206,062,42
201206,016,13
201206,183,39
201207,112,200
201207,1123,14
201207,1125,1
201207,183,49
201207,032,9
201207,013,122
201207,0234,1
201207,140,4
201207,114,21
201207,055,4
201207,1832,9
201207,185,2
201207,022,1
201207,081,2
201207,026,8
201207,0833,3
201207,1711,2
201207,154,10
201207,122,19
201207,0332,1
201207,172,8
201207,186,103
201207,143,6
201207,015,45
201207,150,9
201207,084,105
201207,060,98
201207,131,2
201207,030,53
201207,073,76
201207,043,427
201207,145,5
201207,1831,100
